# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250       1.1309734       11.484104      0.84163637
2.250       1.1938052       10.794395      0.93039845
2.250       1.2566371       9.7231064      0.97747327
2.250       1.3194689       9.0666913       1.0551558
2.250       1.3823008       8.4305977       1.1280706
2.250       1.4451326       7.6724230       1.1730754
2.250       1.5079645       7.2303290       1.2560347
2.250       1.5707963       6.7675398       1.3288033
2.250       1.6336282       6.3268697       1.3973937
2.250       1.6964600       6.0301246       1.4915144
2.250       1.7592919       5.8096898       1.6026434
2.250       1.8221237       5.3241982       1.6317667
2.250       1.8849556       5.1199246       1.7371495
2.250       1.9477874       4.8275241       1.8072548
2.250       2.0106193       4.6626122       1.9199463
2.250       2.0734512       4.3548447       1.9666377
2.250       2.1362830       4.2257904       2.0871544
2.250       2.1991149       3.9752255       2.1417845
2.250       2.2619467       3.7674881       2.2088654
2.250       2.3247786       3.7474334       2.3853327
2.250       2.3876104       3.5466725       2.4455792
2.250       2.4504423       3.4920893       2.6030890
2.250       2.5132741       3.2833383       2.6406173
2.250       2.5761060       3.2278585       2.7956058
2.250       2.6389378       3.0287825       2.8198488
2.250       2.7017697       2.9813644       2.9787242
2.250       2.7646015       2.9216836       3.1275271
2.250       2.8274334       2.8108402       3.2187226
2.250       2.8902652       2.7234761       3.3312477
2.250       2.9530971       2.6157019       3.4126495
2.250       3.0159289       2.5320757       3.5189270
2.250       3.0787608       2.4533934       3.6271482
2.250       3.1415927       2.4035390       3.7754702
2.250       3.2044245       2.3138332       3.8570249
2.250       3.2672564       2.2914216       4.0487867
2.250       3.3300882       2.2043785       4.1240473
2.250       3.3929201       2.1295779       4.2139044
2.250       3.4557519       2.0525220       4.2912692
2.250       3.5185838       2.0222843       4.4628897
2.250       3.5814156       1.9477874       4.5328984
2.250       3.6442475       1.9186571       4.7042588
2.250       3.7070793       1.8811889       4.8551013
2.250       3.7699112       1.8093043       4.9110599
2.250       3.8327430       1.7719965       5.0543142
2.250       3.8955749       1.7294163       5.1794600
2.250       3.9584067       1.6828628       5.2878634
2.250       4.0212386       1.6737587       5.5136936
2.250       4.1469023       1.5918969       5.7511752
2.250       4.2725660       1.5244921       6.0236783
2.250       4.3982297       1.4528942       6.2623594
2.250       4.5238934       1.3943734       6.5401308
2.250       4.6495571       1.3502864       6.8759217
2.250       4.7752208       1.2795548       7.0584532
2.250       4.9008845       1.2375487       7.3799932
2.250       5.0265482       1.1932222       7.6771699
2.250       5.1522120       1.1449867       7.9332632
