# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       6.6601764      0.85534446       12.801725
2.750       6.7858401      0.84460946       13.370174
2.750       6.9115038      0.81994349       13.714243
2.750       7.0371675      0.81122965       14.322134
2.750       7.1628313      0.78204234       14.559776
2.750       7.2884950      0.76091123       14.925120
2.750       7.4141587      0.72894712       15.050534
2.750       7.5398224      0.71888309       15.610322
2.750       7.6654861      0.70025909       15.978945
2.750       7.7911498      0.68853065       16.496743
2.750       7.9168135      0.68432152       17.202109
2.750       8.0424772      0.65293215       17.207106
2.750       8.2938046      0.63750809       18.425418
2.750       8.5451320      0.59673163       18.862778
2.750       8.7964594      0.57496085       19.825870
2.750       9.0477868      0.55301621       20.750817
2.750       9.2991143      0.52976747       21.581434
2.750       9.5504417      0.51203462       22.596436
2.750       9.8017691      0.49567577       23.647289
2.750       10.053096      0.47742957       24.574185
2.750       10.304424      0.46794771       25.938135
2.750       10.555751      0.44204058       26.339034
2.750       10.807079      0.42736220       27.326960
2.750       11.058406      0.41544018       28.461407
2.750       11.309734      0.40581905       29.741291
2.750       11.561061      0.38844775       30.408566
2.750       11.812388      0.37731541       31.505614
2.750       12.063716      0.36695225       32.637967
2.750       12.315043      0.35785753       33.860100
2.750       12.566371      0.34503934       34.687138
2.750       12.817698      0.33799938       36.059215
2.750       13.069025      0.32057803       36.252138
2.750       13.320353      0.32298658       38.672471
2.750       13.571680      0.30774023       38.972242
2.750       13.823008      0.29993354       40.133121
2.750       14.074335      0.28723747       40.569067
2.750       14.325663      0.28303986       42.156253
2.750       14.576990      0.27619738       43.340445
2.750       14.828317      0.26839915       44.332988
2.750       15.079645      0.26185791       45.489304
2.750       15.330972      0.26001491       47.465449
2.750       15.582300      0.24749728       47.438980
2.750       15.833627      0.24088155       48.441214
2.750       16.084954      0.23852948       50.288864
2.750       16.587609      0.22675205       52.429156
2.750       17.090264      0.21856515       55.271021
2.750       17.592919      0.20865348       57.558517
2.750       18.095574      0.19790031       59.406476
2.750       18.598229      0.18920908       61.663331
2.750       19.100883      0.17829922       62.947726
2.750       19.603538      0.17256619       65.861155
2.750       20.106193      0.16822938       69.272627
2.750       20.608848      0.15879891       70.417224
2.750       21.111503      0.15919105       75.883326
2.750       21.614157      0.14948375       76.467901
2.750       22.116812      0.14413114       78.994287
2.750       22.619467      0.13790547       80.853504
2.750       23.122122      0.13304644       83.321404
2.750       23.624777      0.12825743       85.675361
2.750       24.127432      0.12665115       90.118232
2.750       24.630086      0.12153637       91.997144
2.750       25.132741      0.11789520       94.816946
2.750       25.635396      0.11493362       98.092867
2.750       26.138051      0.11198139       101.30613
2.750       26.640706      0.10684298       102.34189
2.750       27.143361      0.10269262       104.03999
2.750       27.646015      0.10145964       108.60785
2.750       28.148670     0.097551540       110.22447
2.750       28.651325     0.095665841       113.98856
2.750       29.153980     0.091778304       115.21362
2.750       29.656635     0.090113486       119.07639
2.750       30.159289     0.086977328       120.87588
2.750       30.661944     0.083290845       121.63725
2.750       31.164599     0.082445860       126.42232
2.750       31.667254     0.081850757       131.68132
2.750       32.169909     0.078897441       133.07077
2.750       33.175218     0.075831096       140.26812
2.750       34.180528     0.068732026       139.04831
2.750       35.185838     0.069300756       152.93677
2.750       36.191147     0.063711323       153.00088
2.750       37.196457     0.062647387       163.33451
2.750       38.201767     0.058370688       164.86004
2.750       39.207076     0.059193304       180.73248
2.750       40.212386     0.056456505       185.97894
2.750       41.217696     0.051695440       183.38914
2.750       42.223005     0.050278382       191.73393
2.750       43.228315     0.048574272       198.78403
2.750       44.233625     0.047577844       208.60879
2.750       45.238934     0.044988496       211.01281
2.750       46.244244     0.043375361       217.31335
2.750       47.249554     0.043010973       229.84902
2.750       48.254863     0.041038053       233.60400
2.750       49.260173     0.039845780       241.29059
2.750       50.265482     0.037847261       243.50859
2.750       51.270792     0.037351731       255.02988
2.750       52.276102     0.036656318       265.29476
2.750       53.281411     0.034632916       265.39118
2.750       54.286721     0.034189930       277.10815
2.750       55.292031     0.032650543       279.60716
2.750       56.297340     0.031949097       288.79687
2.750       57.302650     0.030569322       291.39371
2.750       58.307960     0.030418687       305.48807
2.750       59.313269     0.029163859       308.29810
2.750       60.318579     0.029425090       327.14581
2.750       61.323889     0.028104895       328.35322
2.750       62.329198     0.027262999       334.44022
2.750       63.334508     0.027691611       356.40163
2.750       64.339818     0.026067752       351.73316
2.750       66.350437     0.024782726       366.73359
2.750       68.361056     0.024891086       402.84724
2.750       70.371675     0.023620902       417.02338
2.750       72.382295     0.023572571       452.87073
2.750       74.392914     0.022107841       461.11718
2.750       76.403533     0.021514205       486.11149
2.750       78.414153     0.020090854       490.74063
2.750       80.424772     0.020437793       538.60920
2.750       82.435391     0.018880337       535.82270
2.750       84.446011     0.018334769       559.34933
2.750       86.456630     0.019364057       633.95952
2.750       88.467249     0.017992724       631.12408
2.750       90.477868     0.018079608       678.40080
